client_code,produit_code,produit_nom,qte_moyenne
01273,DUPLO,DUPLO,1.0
01273,FILIFOLLY,FILIFOLLY,3.0
01273,FUNNYMIX,FUNNYMIX,6.0
01273,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,24.0
01273,KINDER,KINDER,3.5
01273,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.0
01273,MENTOSROLLS14P,MENTOSROLLS14P,3.0
01273,MENTOSWHITEGUM,MENTOSWHITEGUM,2.0
01273,NUTELLA,NUTELLA,2.0
01273,WORMS,WORMS,24.0
01274,AL010124,AL010124,1.0
01274,BERRIES,BERRIES,6.0
01274,CHCHBIGBABOL,CHCHBIGBABOL,2.0
01274,CHCHXXL,CHCHXXL,1.0
01274,CHUPACHUPS,CHUPACHUPS,1.0
01274,FRESHACTIONCUP,FRESHACTIONCUP,1.0
01274,FRUIT-TELLA,FRUIT-TELLA,2.0
01274,FUNNYMIX,FUNNYMIX,24.0
01274,GOLD-BEARS,GOLD-BEARS,6.0
01274,KINDER,KINDER,1.1666666666666667
01274,MENTOS3DFINSEAL,MENTOS3DFINSEAL,2.0
01274,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.5
01274,MENTOSPUREFRESHPB,MENTOSPUREFRESHPB,1.0
01274,MENTOSROLLS 9P,MENTOSROLLS 9P,1.0
01274,MENTOSROLLS14P,MENTOSROLLS14P,1.0
01274,MENTOSWHITEGUM,MENTOSWHITEGUM,1.3333333333333333
01274,MIXSTRIPEASSORTIMENT,MIXSTRIPEASSORTIMENT,1.0
01274,RANIFLOAT,RANIFLOAT,6.0
01274,ROCHERS,ROCHERS,4.0
01274,ROULETTE,ROULETTE,1.0
01274,WORMS,WORMS,6.0
01276,FRUIT-TELLA,FRUIT-TELLA,1.0
01276,KINDER,KINDER,1.0
01276,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.0
01277,AL010124,AL010124,1.0
01277,BISKREMCACAO,BISKREMCACAO,44.0
01277,CHAMALLOWS,CHAMALLOWS,12.5
01277,CHCHBIGBABOL,CHCHBIGBABOL,2.0
01277,CHUPACHUPS,CHUPACHUPS,1.6
01277,FRUIT-TELLA,FRUIT-TELLA,1.0
01277,FUNNYMIX,FUNNYMIX,6.0
01277,KAT KAT TAT,KAT KAT TAT,1.0
01277,KINDER,KINDER,3.3
01277,MENTOS3DFINSEAL,MENTOS3DFINSEAL,1.0
01277,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.3333333333333333
01277,MENTOSPUREFRESH,MENTOSPUREFRESH,1.0
01277,MENTOSWHITEGUM,MENTOSWHITEGUM,2.0
01277,NUTELLA,NUTELLA,1.0
01277,TICTAC,TICTAC,1.0
01278,BISKREMCACAO,BISKREMCACAO,30.0
01278,BISKREMDUO,BISKREMDUO,24.0
01278,CHAMALLOWS,CHAMALLOWS,7.0
01278,CHUPACHUPS,CHUPACHUPS,1.0
01278,Divers,Divers,3.0
01278,FRESHACTIONCUP,FRESHACTIONCUP,1.0
01278,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,12.0
01278,KINDER,KINDER,1.3333333333333333
01280,AL010124,AL010124,1.3333333333333333
01280,BISKREMCACAO,BISKREMCACAO,52.0
01280,BISKREMDUO,BISKREMDUO,28.0
01280,CHAMALLOWS,CHAMALLOWS,12.0
01280,CHCHBIGBABOL,CHCHBIGBABOL,3.0
01280,CHCHXXL,CHCHXXL,1.0
01280,CHUPACHUPS,CHUPACHUPS,1.0
01280,DUPLO,DUPLO,1.0
01280,FRESHACTIONCUP,FRESHACTIONCUP,2.3333333333333335
01280,GOLD-BEARS,GOLD-BEARS,6.0
01280,HAPPYCOLA,HAPPYCOLA,6.0
01280,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,14.0
01280,KINDER,KINDER,1.7692307692307692
01280,MENTOS3DFINSEAL,MENTOS3DFINSEAL,1.0
01280,MENTOSROLLS14P,MENTOSROLLS14P,2.0
01280,MENTOSWHITEGUM,MENTOSWHITEGUM,1.0
01280,MINIMENTOSJAR,MINIMENTOSJAR,1.0
01280,NUTELLA,NUTELLA,6.0
01280,PHANTASIA,PHANTASIA,3.0
01280,ROCHERS,ROCHERS,5.0
01280,ROULETTE,ROULETTE,1.3333333333333333
01280,TEETH,TEETH,50.0
01280,TICTAC,TICTAC,1.0
01280,WORMS,WORMS,15.0
01281,AL010124,AL010124,1.3333333333333333
01281,BISKREMCACAO,BISKREMCACAO,47.875
01281,BISKREMDUO,BISKREMDUO,54.857142857142854
01281,CHAMALLOWS,CHAMALLOWS,24.0
01281,CHCHBIGBABOL,CHCHBIGBABOL,1.0
01281,CHCHXXL,CHCHXXL,1.0
01281,CHUPACHUPS,CHUPACHUPS,1.0
01281,DUPLO,DUPLO,1.0
01281,FILIFOLLY,FILIFOLLY,1.0
01281,FRESHACTIONCUP,FRESHACTIONCUP,1.0
01281,FRUIT-TELLA,FRUIT-TELLA,4.0
01281,FUNNYMIX,FUNNYMIX,12.0
01281,GOLD-BEARS,GOLD-BEARS,19.0
01281,HAPPYCHERRIES,HAPPYCHERRIES,12.5
01281,HAPPYCOLA,HAPPYCOLA,24.0
01281,KAT KAT TAT,KAT KAT TAT,2.75
01281,KINDER,KINDER,2.235294117647059
01281,MENTOS3DFINSEAL,MENTOS3DFINSEAL,1.0
01281,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.5
01281,MENTOSROLLS 9P,MENTOSROLLS 9P,1.0
01281,MENTOSWHITEGUM,MENTOSWHITEGUM,2.0
01281,MIXSTRIPEASSORTIMENT,MIXSTRIPEASSORTIMENT,1.0
01281,NUTELLA,NUTELLA,6.571428571428571
01281,RANIFLOAT,RANIFLOAT,24.0
01281,ROCHERS,ROCHERS,6.0
01281,TEETH,TEETH,10.666666666666666
01281,TICTAC,TICTAC,2.3333333333333335
01282,BISKREMCACAO,BISKREMCACAO,48.0
01282,BISKREMDUO,BISKREMDUO,24.0
01282,CH CH MELODY,CH CH MELODY,1.0
01282,CHUPACHUPS,CHUPACHUPS,1.0
01282,KINDER,KINDER,1.0
01282,TEETH,TEETH,4.0
01283,CHUPACHUPS,CHUPACHUPS,1.0
01283,FUNNYMIX,FUNNYMIX,6.0
01283,KINDER,KINDER,2.5
01283,NUTELLA,NUTELLA,24.0
01283,PHANTASIA,PHANTASIA,12.0
01283,ROULETTE,ROULETTE,1.0
01283,TICTAC,TICTAC,2.0
01283,WORMS,WORMS,12.0
01284,BISKREMCACAO,BISKREMCACAO,24.0
01284,BISKREMDUO,BISKREMDUO,24.0
01285,AL010124,AL010124,1.0
01285,NUTELLA,NUTELLA,1.5
01285,RANIFLOAT,RANIFLOAT,18.0
01286,BISKREMCACAO,BISKREMCACAO,12.0
01286,FUNNYMIX,FUNNYMIX,3.0
01286,KINDER,KINDER,1.0
01286,ROULETTE,ROULETTE,1.0
01286,TICTAC,TICTAC,1.0
01286,WORMS,WORMS,24.0
01287,BISKREMCACAO,BISKREMCACAO,12.0
01287,BISKREMDUO,BISKREMDUO,12.0
01287,CHCHBIGBABOL,CHCHBIGBABOL,1.0
01287,FRESHACTIONCUP,FRESHACTIONCUP,1.0
01287,KINDER,KINDER,1.0
01287,NUTELLA,NUTELLA,12.5
01287,ROULETTE,ROULETTE,1.0
01288,AL010124,AL010124,1.0
01288,FUNNYMIX,FUNNYMIX,6.0
01288,KAT KAT TAT,KAT KAT TAT,1.0
01288,KINDER,KINDER,1.0
01288,ROULETTE,ROULETTE,1.0
01289,AL010124,AL010124,1.0
01289,BISKREMCACAO,BISKREMCACAO,27.0
01289,BISKREMDUO,BISKREMDUO,24.0
01289,CH CH MELODY,CH CH MELODY,1.0
01289,CHCHXXL,CHCHXXL,1.0
01289,CHUPACHUPS,CHUPACHUPS,1.0
01289,FUNNYMIX,FUNNYMIX,6.0
01289,HARIBO,HARIBO,3.0
01289,KINDER,KINDER,1.25
01289,MENTOS3DFINSEAL,MENTOS3DFINSEAL,2.0
01289,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,2.0
01289,MENTOSPUREFRESH,MENTOSPUREFRESH,1.0
01289,MENTOSROLLS 9P,MENTOSROLLS 9P,1.0
01289,NUTELLA,NUTELLA,1.0
01289,PHANTASIA,PHANTASIA,2.0
01289,RANIFLOAT,RANIFLOAT,6.0
01289,ROCHERS,ROCHERS,1.0
01289,ROULETTE,ROULETTE,1.0
01289,TEETH,TEETH,3.0
01289,WORMS,WORMS,19.0
01290,BISKREMCACAO,BISKREMCACAO,84.0
01290,BISKREMDUO,BISKREMDUO,48.0
01290,CH CH MELODY,CH CH MELODY,1.0
01290,CHAMALLOWS,CHAMALLOWS,7.25
01290,CHUPACHUPS,CHUPACHUPS,1.0
01290,DUPLO,DUPLO,1.0
01290,FUNNYMIX,FUNNYMIX,5.0
01290,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,3.0
01290,KAT KAT TAT,KAT KAT TAT,6.0
01290,KINDER,KINDER,2.4444444444444446
01290,MENTOS3DFINSEAL,MENTOS3DFINSEAL,1.0
01290,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.5
01290,MENTOSROLLS14P,MENTOSROLLS14P,3.0
01290,MENTOSWHITEGUM,MENTOSWHITEGUM,2.0
01290,NUTELLA,NUTELLA,10.5
01290,ROCHERS,ROCHERS,3.8
01290,ROULETTE,ROULETTE,1.0
01290,TICTAC,TICTAC,1.0
01291,RANIFLOAT,RANIFLOAT,6.0
01292,RANIFLOAT,RANIFLOAT,24.0
01294,BERRIES,BERRIES,4.0
01770,KAT KAT TAT,KAT KAT TAT,3.0
01931,BISKREMCACAO,BISKREMCACAO,24.0
01931,GAUFRETTELINGOT,GAUFRETTELINGOT,28.333333333333332
01931,KAT KAT TAT,KAT KAT TAT,3.0
01931,KINDER,KINDER,1.0
01931,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,2.0
01931,RANIFLOAT,RANIFLOAT,6.0
02071,KINDER,KINDER,1.0
02396,BISKREMDUO,BISKREMDUO,24.0
02396,Divers,Divers,8.0
03451,AL010124,AL010124,1.0
03451,BISKREMCACAO,BISKREMCACAO,32.0
03451,BISKREMDUO,BISKREMDUO,24.0
03451,CHUPACHUPS,CHUPACHUPS,1.0
03451,DUPLO,DUPLO,1.0
03451,FILIFOLLY,FILIFOLLY,3.0
03451,FRESHACTIONCUP,FRESHACTIONCUP,1.0
03451,KINDER,KINDER,3.0
03451,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,2.0
03451,MENTOSPUREFRESH,MENTOSPUREFRESH,1.5
03451,MENTOSROLLS14P,MENTOSROLLS14P,3.0
03451,MENTOSWHITEGUM,MENTOSWHITEGUM,1.0
03451,MINIMENTOSJAR,MINIMENTOSJAR,1.0
03451,NUTELLA,NUTELLA,16.6
03451,ROCHERS,ROCHERS,2.9
03451,ROULETTE,ROULETTE,1.0
03451,TICTAC,TICTAC,1.0
03453,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,24.0
03453,KINDER,KINDER,1.0
03461,KAT KAT TAT,KAT KAT TAT,18.0
03462,BISKREMCACAO,BISKREMCACAO,24.0
03462,BISKREMDUO,BISKREMDUO,24.0
03462,CHAMALLOWS,CHAMALLOWS,26.5
03462,CHUPACHUPS,CHUPACHUPS,1.0
03462,FRUIT-TELLA,FRUIT-TELLA,1.0
03462,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,6.0
03462,KINDER,KINDER,1.0
03462,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.0
03462,MENTOSWHITEGUM,MENTOSWHITEGUM,1.0
03462,NUTELLA,NUTELLA,1.0
03462,PHANTASIA,PHANTASIA,4.0
03462,RANIFLOAT,RANIFLOAT,6.0
03462,ROULETTE,ROULETTE,1.0
03462,TICTAC,TICTAC,1.0
03462,WORMS,WORMS,4.333333333333333
03470,BISKREMCACAO,BISKREMCACAO,32.72727272727273
03470,BISKREMDUO,BISKREMDUO,25.714285714285715
03470,CH CH MELODY,CH CH MELODY,1.0
03470,CHAMALLOWS,CHAMALLOWS,16.0
03470,CHCHBIGBABOL,CHCHBIGBABOL,2.0
03470,CHCHXXL,CHCHXXL,1.25
03470,CHUPACHUPS,CHUPACHUPS,1.0
03470,Divers,Divers,11.0
03470,DUPLO,DUPLO,1.25
03470,FILIFOLLY,FILIFOLLY,2.0
03470,FRESHACTIONCUP,FRESHACTIONCUP,1.5
03470,FRUIT-TELLA,FRUIT-TELLA,1.3333333333333333
03470,FUNNYMIX,FUNNYMIX,16.0
03470,GAUFRETTELINGOT,GAUFRETTELINGOT,20.0
03470,GOLD-BEARS,GOLD-BEARS,5.5
03470,HAPPYCHERRIES,HAPPYCHERRIES,7.5
03470,HAPPYCOLA,HAPPYCOLA,10.25
03470,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,24.0
03470,HARIBO,HARIBO,6.0
03470,KINDER,KINDER,2.1219512195121952
03470,MENTOS3DFINSEAL,MENTOS3DFINSEAL,2.0
03470,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.3333333333333333
03470,MENTOSPUREFRESH,MENTOSPUREFRESH,1.0
03470,MENTOSPUREFRESHPB,MENTOSPUREFRESHPB,1.0
03470,MENTOSROLLS 9P,MENTOSROLLS 9P,1.0
03470,MENTOSROLLS14P,MENTOSROLLS14P,1.8
03470,MENTOSWHITEGUM,MENTOSWHITEGUM,2.4
03470,MIXSTRIPEASSORTIMENT,MIXSTRIPEASSORTIMENT,1.0
03470,NUTELLA,NUTELLA,11.5
03470,PHANTASIA,PHANTASIA,4.5
03470,RAFAELLO,RAFAELLO,1.0
03470,ROCHERS,ROCHERS,3.1923076923076925
03470,ROULETTE,ROULETTE,1.1111111111111112
03470,TICTAC,TICTAC,1.0
03470,WORMS,WORMS,25.5
03658,BISKREMCACAO,BISKREMCACAO,24.0
03658,CHAMALLOWS,CHAMALLOWS,12.0
03658,GAUFRETTELINGOT,GAUFRETTELINGOT,1.3333333333333333
03658,KINDER,KINDER,1.0
03658,NUTELLA,NUTELLA,1.0
03658,TICTAC,TICTAC,1.5
03660,BISKREMCACAO,BISKREMCACAO,24.0
03660,BISKREMDUO,BISKREMDUO,16.0
03660,CHAMALLOWS,CHAMALLOWS,12.0
03660,CHCHXXL,CHCHXXL,1.0
03660,CHUPACHUPS,CHUPACHUPS,5.0
03660,GAUFRETTELINGOT,GAUFRETTELINGOT,24.0
03660,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,6.0
03660,KINDER,KINDER,1.0
03660,ROCHERS,ROCHERS,1.0
03660,ROULETTE,ROULETTE,1.0
03661,AL010124,AL010124,1.0
03661,BISKREMCACAO,BISKREMCACAO,24.0
03661,BISKREMDUO,BISKREMDUO,24.0
03661,CHAMALLOWS,CHAMALLOWS,24.0
03661,CHCHBIGBABOL,CHCHBIGBABOL,1.0
03661,CHUPACHUPS,CHUPACHUPS,1.0
03661,FRESHACTIONCUP,FRESHACTIONCUP,1.0
03661,FUNNYMIX,FUNNYMIX,6.0
03661,GAUFRETTELINGOT,GAUFRETTELINGOT,12.75
03661,KAT KAT TAT,KAT KAT TAT,1.0
03661,KINDER,KINDER,1.4
03661,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.0
03661,ROULETTE,ROULETTE,1.0
03661,TICTAC,TICTAC,1.0
03673,AL010124,AL010124,1.0
03673,BISKREMCACAO,BISKREMCACAO,28.8
03673,BISKREMDUO,BISKREMDUO,24.0
03673,CHCHBIGBABOL,CHCHBIGBABOL,1.0
03673,FRESHACTIONCUP,FRESHACTIONCUP,1.3333333333333333
03673,GAUFRETTELINGOT,GAUFRETTELINGOT,6.75
03673,KAT KAT TAT,KAT KAT TAT,1.75
03673,KINDER,KINDER,1.0
03673,MINIMENTOSJAR,MINIMENTOSJAR,1.0
03673,NUTELLA,NUTELLA,1.0
03674,AL010124,AL010124,1.0
03674,BISKREMCACAO,BISKREMCACAO,24.0
03674,BISKREMDUO,BISKREMDUO,24.0
03674,CH CH MELODY,CH CH MELODY,1.0
03674,GAUFRETTELINGOT,GAUFRETTELINGOT,2.0
03674,KINDER,KINDER,2.5
03674,TICTAC,TICTAC,2.0
03675,AL010124,AL010124,1.0
03675,BISKREMDUO,BISKREMDUO,24.0
03680,BISKREMCACAO,BISKREMCACAO,32.0
03680,BISKREMDUO,BISKREMDUO,24.0
03680,KINDER,KINDER,1.0
03681,CHCHBIGBABOL,CHCHBIGBABOL,1.0
03681,FRESHACTIONCUP,FRESHACTIONCUP,1.0
03681,GAUFRETTELINGOT,GAUFRETTELINGOT,20.5
03681,KINDER,KINDER,1.0
03681,MENTOSROLLS14P,MENTOSROLLS14P,1.0
03685,BISKREMCACAO,BISKREMCACAO,12.0
03685,GAUFRETTELINGOT,GAUFRETTELINGOT,60.0
03685,KINDER,KINDER,1.0
03689,BARBICAN,BARBICAN,1.0
03731,AL010124,AL010124,1.0
03731,BERRIES,BERRIES,8.0
03731,BISKREMCACAO,BISKREMCACAO,18.0
03731,BISKREMDUO,BISKREMDUO,24.0
03731,CHCHBIGBABOL,CHCHBIGBABOL,2.0
03731,CHUPACHUPS,CHUPACHUPS,1.0
03731,FRESHACTIONCUP,FRESHACTIONCUP,1.0
03731,GOLD-BEARS,GOLD-BEARS,6.0
03731,NUTELLA,NUTELLA,4.0
03731,ROULETTE,ROULETTE,1.0
03731,TICTAC,TICTAC,1.0
03737,AL010124,AL010124,1.5
03737,BISKREMCACAO,BISKREMCACAO,32.0
03737,CH CH MELODY,CH CH MELODY,1.0
03737,CHAMALLOWS,CHAMALLOWS,6.0
03737,CHCHBIGBABOL,CHCHBIGBABOL,1.0
03737,CHUPACHUPS,CHUPACHUPS,1.0
03737,FRESHACTIONCUP,FRESHACTIONCUP,1.0
03737,FRUIT-TELLA,FRUIT-TELLA,2.5
03737,KAT KAT TAT,KAT KAT TAT,3.0
03737,KINDER,KINDER,1.8888888888888888
03737,MENTOS3DFINSEAL,MENTOS3DFINSEAL,2.0
03737,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.25
03737,MENTOSPUREFRESH,MENTOSPUREFRESH,4.0
03737,MENTOSROLLS14P,MENTOSROLLS14P,1.0
03737,MENTOSWHITEGUM,MENTOSWHITEGUM,1.0
03737,MINIMENTOSJAR,MINIMENTOSJAR,1.0
03737,MIXSTRIPEASSORTIMENT,MIXSTRIPEASSORTIMENT,2.0
03737,NUTELLA,NUTELLA,41.0
03737,RAFAELLO,RAFAELLO,2.0
03737,ROCHERS,ROCHERS,4.0
03737,ROULETTE,ROULETTE,1.2
03737,TICTAC,TICTAC,1.5
03737,WORMS,WORMS,7.5
03738,MENTOSWHITEGUM,MENTOSWHITEGUM,4.0
03741,AL010124,AL010124,1.0
03741,BISKREMDUO,BISKREMDUO,24.0
03741,CH CH MELODY,CH CH MELODY,1.0
03741,CHAMALLOWS,CHAMALLOWS,7.5
03741,CHCHXXL,CHCHXXL,1.0
03741,CHUPACHUPS,CHUPACHUPS,1.0
03741,FRESHACTIONCUP,FRESHACTIONCUP,1.0
03741,GAUFRETTELINGOT,GAUFRETTELINGOT,20.0
03741,HAPPYCOLA,HAPPYCOLA,10.0
03741,KAT KAT TAT,KAT KAT TAT,2.0
03741,KINDER,KINDER,1.2
03741,MENTOS3DFINSEAL,MENTOS3DFINSEAL,1.0
03741,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,2.0
03741,MIXSTRIPEASSORTIMENT,MIXSTRIPEASSORTIMENT,1.0
03741,NUTELLA,NUTELLA,8.2
03741,PHANTASIA,PHANTASIA,6.0
03741,RAFAELLO,RAFAELLO,1.0
03741,ROCHERS,ROCHERS,3.0
03741,ROULETTE,ROULETTE,1.0
03741,TICTAC,TICTAC,1.0
03750,AL010124,AL010124,1.0
03750,BISKREMCACAO,BISKREMCACAO,20.0
03750,BISKREMDUO,BISKREMDUO,48.0
03750,CHAMALLOWS,CHAMALLOWS,3.6666666666666665
03750,CHUPACHUPS,CHUPACHUPS,1.0
03750,DUPLO,DUPLO,1.0
03750,FILIFOLLY,FILIFOLLY,1.0
03750,FRESHACTIONCUP,FRESHACTIONCUP,1.0
03750,FUNNYMIX,FUNNYMIX,6.0
03750,GAUFRETTELINGOT,GAUFRETTELINGOT,1.0
03750,GOLD-BEARS,GOLD-BEARS,6.0
03750,HAPPYCHERRIES,HAPPYCHERRIES,6.0
03750,HAPPYCOLA,HAPPYCOLA,4.0
03750,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,8.0
03750,KAT KAT TAT,KAT KAT TAT,3.0
03750,KINDER,KINDER,1.3
03750,KITKAT,KITKAT,1.0
03750,MENTOS3DFINSEAL,MENTOS3DFINSEAL,1.0
03750,MENTOSROLLS14P,MENTOSROLLS14P,1.0
03750,MINIMENTOSJAR,MINIMENTOSJAR,1.0
03750,NUTELLA,NUTELLA,2.0
03750,PHANTASIA,PHANTASIA,3.0
03750,ROULETTE,ROULETTE,1.0
03750,TICTAC,TICTAC,1.0
03750,WORMS,WORMS,3.0
03751,MIXSTRIPEASSORTIMENT,MIXSTRIPEASSORTIMENT,1.0
03751,NUTELLA,NUTELLA,24.0
03753,KINDER,KINDER,4.0
03753,NUTELLA,NUTELLA,6.0
03754,AL010124,AL010124,1.0
03754,BISKREMDUO,BISKREMDUO,24.0
03754,CHAMALLOWS,CHAMALLOWS,6.0
03754,DUPLO,DUPLO,1.0
03754,FRESHACTIONCUP,FRESHACTIONCUP,1.0
03754,FUNNYMIX,FUNNYMIX,24.0
03756,BISKREMCACAO,BISKREMCACAO,40.0
03756,BISKREMDUO,BISKREMDUO,24.0
03756,CHUPACHUPS,CHUPACHUPS,2.0
03756,DUPLO,DUPLO,1.0
03756,KINDER,KINDER,1.0
03756,NUTELLA,NUTELLA,24.0
03758,CHAMALLOWS,CHAMALLOWS,6.0
03758,GAUFRETTELINGOT,GAUFRETTELINGOT,24.0
03759,FRESHACTIONCUP,FRESHACTIONCUP,1.0
03792,KAT KAT TAT,KAT KAT TAT,3.0
03793,BISKREMCACAO,BISKREMCACAO,24.0
03793,FRESHACTIONCUP,FRESHACTIONCUP,1.0
03809,AL010124,AL010124,2.5714285714285716
03809,BERRIES,BERRIES,20.4
03809,BISKREMCACAO,BISKREMCACAO,46.0
03809,BISKREMDUO,BISKREMDUO,29.454545454545453
03809,CH CH MELODY,CH CH MELODY,1.5
03809,CHAMALLOWS,CHAMALLOWS,36.166666666666664
03809,CHCHBIGBABOL,CHCHBIGBABOL,4.0
03809,CHCHXXL,CHCHXXL,2.3333333333333335
03809,CHUPACHUPS,CHUPACHUPS,1.5
03809,DUPLO,DUPLO,1.0
03809,FILIFOLLY,FILIFOLLY,3.25
03809,FRESHACTIONCUP,FRESHACTIONCUP,1.6666666666666667
03809,FRUIT-TELLA,FRUIT-TELLA,3.0
03809,FUNNYMIX,FUNNYMIX,22.5
03809,GAUFRETTELINGOT,GAUFRETTELINGOT,29.555555555555557
03809,GOLD-BEARS,GOLD-BEARS,30.0
03809,HAPPYCHERRIES,HAPPYCHERRIES,24.0
03809,HAPPYCOLA,HAPPYCOLA,24.333333333333332
03809,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,23.142857142857142
03809,KAT KAT TAT,KAT KAT TAT,1.0
03809,KINDER,KINDER,3.45
03809,MENTOS3DFINSEAL,MENTOS3DFINSEAL,3.0
03809,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.75
03809,MENTOSROLLS 9P,MENTOSROLLS 9P,1.0
03809,MENTOSROLLS14P,MENTOSROLLS14P,1.3333333333333333
03809,MENTOSWHITEGUM,MENTOSWHITEGUM,2.0
03809,MINIMENTOSJAR,MINIMENTOSJAR,1.0
03809,NUTELLA,NUTELLA,13.666666666666666
03809,PHANTASIA,PHANTASIA,24.0
03809,RAFAELLO,RAFAELLO,1.2
03809,RANIFLOAT,RANIFLOAT,24.0
03809,ROCHERS,ROCHERS,4.9
03809,ROULETTE,ROULETTE,4.181818181818182
03809,TAGADA,TAGADA,26.0
03809,TICTAC,TICTAC,2.5714285714285716
03809,WORMS,WORMS,27.0
03811,BISKREMCACAO,BISKREMCACAO,24.0
03811,BISKREMDUO,BISKREMDUO,20.0
03811,CHCHBIGBABOL,CHCHBIGBABOL,1.0
03811,GAUFRETTELINGOT,GAUFRETTELINGOT,1.0
03811,NUTELLA,NUTELLA,1.0
03811,ROULETTE,ROULETTE,1.0
03815,FRESHACTIONCUP,FRESHACTIONCUP,2.0
03816,FILIFOLLY,FILIFOLLY,1.0
03816,GAUFRETTELINGOT,GAUFRETTELINGOT,32.0
03816,NUTELLA,NUTELLA,1.0
03816,TICTAC,TICTAC,1.0
03818,AL010124,AL010124,1.0
03818,BISKREMCACAO,BISKREMCACAO,24.0
03818,BISKREMDUO,BISKREMDUO,24.0
03818,FRESHACTIONCUP,FRESHACTIONCUP,1.5
03818,KINDER,KINDER,1.0
03818,RAFAELLO,RAFAELLO,1.0
03818,ROULETTE,ROULETTE,1.0
03819,AL010124,AL010124,1.0
03819,BISKREMCACAO,BISKREMCACAO,32.57142857142857
03819,BISKREMDUO,BISKREMDUO,26.0
03819,FRESHACTIONCUP,FRESHACTIONCUP,1.4
03819,GAUFRETTELINGOT,GAUFRETTELINGOT,24.0
03819,KINDER,KINDER,1.4285714285714286
03819,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,2.0
03819,MENTOSROLLS14P,MENTOSROLLS14P,1.0
03819,ROULETTE,ROULETTE,1.0
03819,TICTAC,TICTAC,1.0
04028,FRESHACTIONCUP,FRESHACTIONCUP,1.0
04028,FUNNYMIX,FUNNYMIX,24.0
04028,KINDER,KINDER,1.8
04203,BISKREMCACAO,BISKREMCACAO,12.0
04204,TICTAC,TICTAC,1.0
04208,AL010124,AL010124,1.0
04209,BISKREMDUO,BISKREMDUO,12.0
04209,CHUPACHUPS,CHUPACHUPS,1.0
04209,KINDER,KINDER,1.0
04209,TEETH,TEETH,4.0
04210,FILIFOLLY,FILIFOLLY,2.0
04210,MENTOS3DFINSEAL,MENTOS3DFINSEAL,1.0
04210,MINIMENTOSJAR,MINIMENTOSJAR,1.0
04211,MENTOSROLLS14P,MENTOSROLLS14P,3.0
04211,MINIMENTOSJAR,MINIMENTOSJAR,1.0
04211,TICTAC,TICTAC,3.0
04212,CH CH MELODY,CH CH MELODY,1.0
04212,CHCHXXL,CHCHXXL,1.0
04212,CHUPACHUPS,CHUPACHUPS,1.0
04212,HAPPYCHERRIES,HAPPYCHERRIES,4.5
04212,HARIBO,HARIBO,6.0
04212,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.5
04212,MENTOSWHITEGUM,MENTOSWHITEGUM,1.0
04212,RAFAELLO,RAFAELLO,2.0
04214,GAUFRETTELINGOT,GAUFRETTELINGOT,2.0
04214,KINDER,KINDER,1.0
04218,CHCHBIGBABOL,CHCHBIGBABOL,2.0
04218,HAPPYCHERRIES,HAPPYCHERRIES,4.0
04218,KINDER,KINDER,2.0
04218,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,2.0
04218,MENTOSROLLS14P,MENTOSROLLS14P,2.0
04218,MENTOSWHITEGUM,MENTOSWHITEGUM,1.0
04222,CHCHBIGBABOL,CHCHBIGBABOL,6.0
04222,GAUFRETTELINGOT,GAUFRETTELINGOT,24.0
04222,KINDER,KINDER,1.0
04222,NUTELLA,NUTELLA,2.0
04223,MENTOSROLLS14P,MENTOSROLLS14P,1.0
04224,AL010124,AL010124,1.0
