client_code,date_doc,jour_semaine,region,delegation,routing_code,home_commercial,potentiel,ca_jour,qte_jour
00184,2025-12-07,0,GT,RADES,1,1,0.0,57.097,24.0
00184,2026-01-06,2,GT,RADES,1,1,0.0,161.582,48.0
00184,2026-01-13,2,GT,RADES,1,1,0.0,153.334,25.0
00184,2026-02-17,2,GT,RADES,1,1,0.0,20.603,2.0
00184,2026-05-26,2,GT,RADES,1,1,0.0,38.153,24.0
00184,2026-06-09,2,GT,RADES,1,1,0.0,23.699,24.0
00184,2026-06-23,2,GT,RADES,1,1,0.0,414.48,97.0
00184,2026-08-04,2,GT,RADES,1,1,0.0,38.779,24.0
00184,2026-10-20,2,GT,RADES,1,1,0.0,301.764,72.0
00184,2026-10-27,2,GT,RADES,1,1,0.0,22.787,1.0
00184,2026-12-01,2,GT,RADES,1,1,0.0,2164.267,77.0
00185,2026-03-24,2,GT,,1,1,0.0,38.153,24.0
00188,2025-01-11,6,GT,Ariana_Ville,1,1,0.0,54.242,24.0
00188,2025-01-25,6,GT,Ariana_Ville,1,1,0.0,110.284,1.0
00188,2025-02-01,6,GT,Ariana_Ville,1,1,0.0,136.178,1.0
00188,2025-08-17,0,GT,Ariana_Ville,1,1,0.0,50.494,24.0
00188,2025-08-24,0,GT,Ariana_Ville,1,1,0.0,50.494,24.0
00188,2025-08-31,0,GT,Ariana_Ville,1,1,0.0,100.988,48.0
00188,2025-10-05,0,GT,Ariana_Ville,1,1,0.0,37.418,1.0
00188,2025-11-02,0,GT,Ariana_Ville,1,1,0.0,36.278,1.0
00188,2025-11-07,5,GT,Ariana_Ville,1,1,0.0,110.284,1.0
00188,2025-11-09,0,GT,Ariana_Ville,1,1,0.0,35.546,1.0
00188,2025-12-07,0,GT,Ariana_Ville,1,1,0.0,92.812,1.0
00188,2026-01-13,2,GT,Ariana_Ville,1,1,0.0,242.372,72.0
00188,2026-02-03,2,GT,Ariana_Ville,1,1,0.0,40.395,24.0
00188,2026-02-10,2,GT,Ariana_Ville,1,1,0.0,152.614,48.0
00188,2026-02-24,2,GT,Ariana_Ville,1,1,0.0,47.399,48.0
00188,2026-05-19,2,GT,Ariana_Ville,1,1,0.0,343.38,73.0
00188,2026-06-09,2,GT,Ariana_Ville,1,1,0.0,414.48,97.0
00188,2026-08-25,2,GT,Ariana_Ville,1,1,0.0,38.779,24.0
00188,2026-10-13,2,GT,Ariana_Ville,1,1,0.0,23.153,1.0
00189,2025-01-12,0,GT,RADES,1,1,0.0,693.42,3.0
00189,2025-01-14,2,GT,RADES,1,1,0.0,52.047,1.0
00189,2025-01-18,6,GT,RADES,1,1,0.0,606.606,49.0
00189,2025-01-25,6,GT,RADES,1,1,0.0,359.892,19.0
00189,2025-01-26,0,GT,RADES,1,1,0.0,485.524,50.0
00189,2025-02-08,6,GT,RADES,1,1,0.0,83.737,1.0
00189,2025-02-15,6,GT,RADES,1,1,0.0,43.204,8.0
00189,2025-02-22,6,GT,RADES,1,1,0.0,343.38,25.0
00189,2025-02-23,0,GT,RADES,1,1,0.0,291.51,2.0
00189,2025-03-01,6,GT,RADES,1,1,0.0,92.812,1.0
00189,2025-03-08,6,GT,RADES,1,1,0.0,239.778,28.0
00189,2025-03-30,0,GT,RADES,1,1,0.0,75.188,1.0
00189,2025-04-20,0,GT,RADES,1,1,0.0,754.893,55.0
00189,2025-05-04,0,GT,RADES,1,1,0.0,50.494,24.0
00189,2025-05-25,0,GT,RADES,1,1,0.0,265.06,50.0
00189,2025-06-08,0,GT,RADES,1,1,0.0,52.534,1.0
00189,2025-06-15,0,GT,RADES,1,1,0.0,33.986,1.0
00189,2025-09-14,0,GT,RADES,1,1,0.0,264.9,72.0
00189,2025-10-05,0,GT,RADES,1,1,0.0,303.742,72.0
00189,2025-10-26,0,GT,RADES,1,1,0.0,647.103,75.0
00189,2025-11-09,0,GT,RADES,1,1,0.0,110.284,1.0
00189,2025-11-23,0,GT,RADES,1,1,0.0,67.863,1.0
00189,2025-11-30,0,GT,RADES,1,1,0.0,1624.444,56.0
00189,2025-12-07,0,GT,RADES,1,1,0.0,183.836,48.0
00189,2025-12-21,0,GT,RADES,1,1,0.0,54.242,24.0
00189,2025-12-28,0,GT,RADES,1,1,0.0,534.9000000000001,50.0
00189,2026-01-06,2,GT,RADES,1,1,0.0,130.974,48.0
00189,2026-01-27,2,GT,RADES,1,1,0.0,990.168,55.0
00189,2026-02-03,2,GT,RADES,1,1,0.0,106.087,1.0
00189,2026-02-10,2,GT,RADES,1,1,0.0,123.706,48.0
00189,2026-03-03,2,GT,RADES,1,1,0.0,68.782,1.0
00189,2026-03-17,2,GT,RADES,1,1,0.0,18.257,2.0
00189,2026-03-24,2,GT,RADES,1,1,0.0,272.646,73.0
00189,2026-04-07,2,GT,RADES,1,1,0.0,255.33,25.0
00189,2026-05-12,2,GT,RADES,1,1,0.0,370.767,74.0
00189,2026-05-26,2,GT,RADES,1,1,0.0,536.0790000000001,3.0
00189,2026-06-09,2,GT,RADES,1,1,0.0,485.574,121.0
00189,2026-06-23,2,GT,RADES,1,1,0.0,47.399,48.0
00189,2026-07-26,0,GT,RADES,1,1,0.0,113.272,6.0
00189,2026-09-15,2,GT,RADES,1,1,0.0,76.752,48.0
00189,2026-10-06,2,GT,RADES,1,1,0.0,325.6,120.0
00189,2026-10-13,2,GT,RADES,1,1,0.0,81.102,2.0
00189,2026-10-20,2,GT,RADES,1,1,0.0,972.532,50.0
00189,2026-11-17,2,GT,RADES,1,1,0.0,325.6,120.0
00189,2026-12-29,2,GT,RADES,1,1,0.0,68.782,1.0
00190,2025-01-06,1,GT,RADES,1,1,0.0,25.194,1.0
00190,2025-01-16,4,GT,RADES,1,1,0.0,41.91,1.0
00190,2025-01-19,0,GT,RADES,1,1,0.0,8.922,1.0
00190,2025-01-25,6,GT,RADES,1,1,0.0,27.616,5.0
00190,2025-01-26,0,GT,RADES,1,1,0.0,103.163,1.0
00190,2025-02-03,1,GT,RADES,1,1,0.0,35.098,1.0
00190,2025-02-08,6,GT,RADES,1,1,0.0,83.737,1.0
00190,2025-03-23,0,GT,RADES,1,1,0.0,75.188,1.0
00190,2025-04-13,0,GT,RADES,1,1,0.0,70.568,1.0
00190,2025-05-16,5,GT,RADES,1,1,0.0,25.247,12.0
00190,2025-05-18,0,GT,RADES,1,1,0.0,25.247,12.0
00190,2025-05-25,0,GT,RADES,1,1,0.0,24.004,24.0
00190,2025-06-08,0,GT,RADES,1,1,0.0,14.927,3.0
00190,2025-06-10,2,GT,RADES,1,1,0.0,30.503,1.0
00190,2025-06-14,6,GT,RADES,1,1,0.0,106.801,1.0
00190,2025-08-24,0,GT,RADES,1,1,0.0,66.917,1.0
00190,2025-09-21,0,GT,RADES,1,1,0.0,57.097,24.0
00190,2025-10-12,0,GT,RADES,1,1,0.0,62.802,1.0
00190,2025-10-19,0,GT,RADES,1,1,0.0,25.194,2.0
00190,2025-11-09,0,GT,RADES,1,1,0.0,79.33,1.0
00190,2025-11-23,0,GT,RADES,1,1,0.0,67.863,1.0
00190,2025-11-26,3,GT,RADES,1,1,0.0,36.278,1.0
00190,2025-12-03,3,GT,RADES,1,1,0.0,57.097,24.0
00190,2025-12-12,5,GT,RADES,1,1,0.0,57.097,24.0
00190,2025-12-14,0,GT,RADES,1,1,0.0,62.802,1.0
00190,2025-12-23,2,GT,RADES,1,1,0.0,62.802,1.0
00190,2025-12-26,5,GT,RADES,1,1,0.0,42.975,1.0
00190,2026-01-06,2,GT,RADES,1,1,0.0,40.395,24.0
00190,2026-01-20,2,GT,RADES,1,1,0.0,25.092,24.0
00190,2026-01-27,2,GT,RADES,1,1,0.0,349.738,2.0
00190,2026-02-10,2,GT,RADES,1,1,0.0,305.13,9.0
00190,2026-02-17,2,GT,RADES,1,1,0.0,26.576,1.0
00190,2026-02-24,2,GT,RADES,1,1,0.0,26.12,1.0
00190,2026-03-17,2,GT,RADES,1,1,0.0,120.782,25.0
00190,2026-03-31,2,GT,RADES,1,1,0.0,38.153,24.0
00190,2026-04-14,2,GT,RADES,1,1,0.0,38.153,24.0
00190,2026-04-21,2,GT,RADES,1,1,0.0,43.891,48.0
00190,2026-05-05,2,GT,RADES,1,1,0.0,76.307,48.0
00190,2026-05-12,2,GT,RADES,1,1,0.0,228.92,73.0
00190,2026-05-26,2,GT,RADES,1,1,0.0,22.237,1.0
00190,2026-06-16,2,GT,RADES,1,1,0.0,27.238,1.0
00190,2026-06-30,2,GT,RADES,1,1,0.0,22.237,1.0
00190,2026-07-14,2,GT,RADES,1,1,0.0,27.238,1.0
00190,2026-08-25,2,GT,RADES,1,1,0.0,27.238,1.0
00190,2026-09-01,2,GT,RADES,1,1,0.0,38.779,24.0
00190,2026-09-08,2,GT,RADES,1,1,0.0,23.837,24.0
00190,2026-09-22,2,GT,RADES,1,1,0.0,109.728,2.0
00190,2026-09-29,2,GT,RADES,1,1,0.0,52.797,1.0
00190,2026-10-13,2,GT,RADES,1,1,0.0,2148.906,9.0
00190,2026-10-20,2,GT,RADES,1,1,0.0,732.6909999999999,5.0
00190,2026-10-27,2,GT,RADES,1,1,0.0,23.153,1.0
00190,2026-11-10,2,GT,RADES,1,1,0.0,87.783,48.0
00190,2026-12-01,2,GT,RADES,1,1,0.0,938.804,4.0
00190,2026-12-22,2,GT,RADES,1,1,0.0,349.578,2.0
00190,2026-12-29,2,GT,RADES,1,1,0.0,400.424,7.0
00191,2025-01-05,0,GT,RADES,1,1,0.0,116.136,2.0
00191,2025-01-06,1,GT,RADES,1,1,0.0,132.559,24.0
00191,2025-01-11,6,GT,RADES,1,1,0.0,40.426,2.0
00191,2025-01-18,6,GT,RADES,1,1,0.0,472.83000000000004,8.0
00191,2025-02-01,6,GT,RADES,1,1,0.0,1551.084,27.0
00191,2025-02-08,6,GT,RADES,1,1,0.0,832.026,26.0
00191,2025-02-15,6,GT,RADES,1,1,0.0,871.6109999999999,7.0
00191,2025-02-22,6,GT,RADES,1,1,0.0,429.314,19.0
00191,2025-02-23,0,GT,RADES,1,1,0.0,42.213,24.0
00191,2025-03-01,6,GT,RADES,1,1,0.0,500.76599999999996,26.0
00191,2025-03-02,0,GT,RADES,1,1,0.0,546.528,50.0
00191,2025-04-04,5,GT,RADES,1,1,0.0,116.088,1.0
00191,2025-05-11,0,GT,RADES,1,1,0.0,333.164,25.0
00191,2025-05-25,0,GT,RADES,1,1,0.0,24.349,1.0
00191,2025-06-01,0,GT,RADES,1,1,0.0,54.411,1.0
00191,2025-06-08,0,GT,RADES,1,1,0.0,33.986,1.0
00191,2025-06-15,0,GT,RADES,1,1,0.0,71.422,1.0
00191,2025-06-29,0,GT,RADES,1,1,0.0,442.956,89.0
00191,2025-08-17,0,GT,RADES,1,1,0.0,161.996,25.0
00191,2025-08-31,0,GT,RADES,1,1,0.0,1885.495,30.0
00191,2025-09-14,0,GT,RADES,1,1,0.0,777.024,52.0
00191,2025-09-21,0,GT,RADES,1,1,0.0,61.216,1.0
00191,2025-10-05,0,GT,RADES,1,1,0.0,92.812,1.0
00191,2025-10-19,0,GT,RADES,1,1,0.0,57.097,24.0
00191,2025-11-02,0,GT,RADES,1,1,0.0,263.864,26.0
00191,2025-11-09,0,GT,RADES,1,1,0.0,57.097,24.0
00191,2025-11-17,1,GT,RADES,1,1,0.0,87.769,2.0
00191,2025-11-30,0,GT,RADES,1,1,0.0,20.555,1.0
00191,2025-12-07,0,GT,RADES,1,1,0.0,2439.78,100.0
00191,2025-12-14,0,GT,RADES,1,1,0.0,346.172,2.0
00191,2026-02-03,2,GT,RADES,1,1,0.0,334.833,49.0
00191,2026-02-17,2,GT,RADES,1,1,0.0,663.544,4.0
00191,2026-02-24,2,GT,RADES,1,1,0.0,349.738,2.0
00191,2026-03-17,2,GT,RADES,1,1,0.0,2230.1879999999996,53.0
00191,2026-03-24,2,GT,RADES,1,1,0.0,38.153,24.0
00191,2026-03-31,2,GT,RADES,1,1,0.0,1448.544,29.0
00191,2026-04-07,2,GT,RADES,1,1,0.0,123.706,48.0
00191,2026-04-14,2,GT,RADES,1,1,0.0,2080.61,5.0
00191,2026-05-26,2,GT,RADES,1,1,0.0,228.92,73.0
00191,2026-06-16,2,GT,RADES,1,1,0.0,774.344,5.0
00191,2026-06-30,2,GT,RADES,1,1,0.0,38.153,24.0
00191,2026-11-18,3,GT,RADES,1,1,0.0,2371.5,33.0
00191,2026-12-01,2,GT,RADES,1,1,0.0,2642.936,32.0
00192,2025-01-06,1,GT,RADES,1,1,0.0,180.0,12.0
00192,2025-01-14,2,GT,RADES,1,1,0.0,35.098,1.0
00192,2025-02-08,6,GT,RADES,1,1,0.0,23.188,24.0
00192,2025-03-02,0,GT,RADES,1,1,0.0,42.213,24.0
00192,2025-03-24,1,GT,RADES,1,1,0.0,30.503,1.0
00192,2025-04-22,2,GT,RADES,1,1,0.0,26.236,24.0
00192,2025-05-18,0,GT,RADES,1,1,0.0,25.247,12.0
00192,2025-06-15,0,GT,RADES,1,1,0.0,33.986,1.0
00192,2025-06-24,2,GT,RADES,1,1,0.0,329.88,49.0
00192,2025-07-13,0,GT,RADES,1,1,0.0,27.616,24.0
00192,2025-07-27,0,GT,RADES,1,1,0.0,156.22,48.0
00192,2025-08-31,0,GT,RADES,1,1,0.0,302.712,26.0
00192,2025-09-07,0,GT,RADES,1,1,0.0,30.503,1.0
00192,2025-09-14,0,GT,RADES,1,1,0.0,37.676,24.0
00192,2025-09-21,0,GT,RADES,1,1,0.0,57.097,24.0
00192,2025-10-19,0,GT,RADES,1,1,0.0,189.546,48.0
00192,2025-10-22,3,GT,RADES,1,1,0.0,110.284,1.0
00192,2025-10-26,0,GT,RADES,1,1,0.0,57.627,12.0
00192,2025-11-09,0,GT,RADES,1,1,0.0,37.676,24.0
00192,2025-11-12,3,GT,RADES,1,1,0.0,57.097,24.0
00192,2025-11-16,0,GT,RADES,1,1,0.0,110.284,1.0
00192,2025-11-30,0,GT,RADES,1,1,0.0,35.546,1.0
00192,2025-12-14,0,GT,RADES,1,1,0.0,54.242,24.0
00192,2025-12-28,0,GT,RADES,1,1,0.0,42.975,1.0
00192,2026-01-15,4,GT,RADES,1,1,0.0,51.575,1.0
00192,2026-02-10,2,GT,RADES,1,1,0.0,76.306,48.0
00192,2026-03-03,2,GT,RADES,1,1,0.0,18.257,2.0
00192,2026-03-17,2,GT,RADES,1,1,0.0,46.124,1.0
00192,2026-03-31,2,GT,RADES,1,1,0.0,72.634,1.0
00192,2026-04-21,2,GT,RADES,1,1,0.0,38.153,24.0
00192,2026-05-26,2,GT,RADES,1,1,0.0,38.153,24.0
00192,2026-06-09,2,GT,RADES,1,1,0.0,23.699,24.0
00192,2026-06-16,2,GT,RADES,1,1,0.0,93.14,2.0
00192,2026-07-07,2,GT,RADES,1,1,0.0,98.661,1.0
00192,2026-07-14,2,GT,RADES,1,1,0.0,43.891,24.0
00192,2026-08-04,2,GT,RADES,1,1,0.0,19.332,1.0
00192,2026-09-01,2,GT,RADES,1,1,0.0,25.092,24.0
00192,2026-09-15,2,GT,RADES,1,1,0.0,38.375,24.0
00192,2026-11-10,2,GT,RADES,1,1,0.0,124.426,48.0
00194,2025-01-06,1,GT,BOUMHELELBASSATINE,1,1,0.0,37.676,24.0
00194,2025-01-07,2,GT,BOUMHELELBASSATINE,1,1,0.0,68.782,1.0
00194,2025-01-14,2,GT,BOUMHELELBASSATINE,1,1,0.0,26.236,24.0
00194,2025-01-27,1,GT,BOUMHELELBASSATINE,1,1,0.0,37.676,24.0
00194,2025-01-28,2,GT,BOUMHELELBASSATINE,1,1,0.0,33.893,1.0
00194,2025-02-11,2,GT,BOUMHELELBASSATINE,1,1,0.0,42.213,24.0
00194,2025-02-18,2,GT,BOUMHELELBASSATINE,1,1,0.0,42.213,24.0
00194,2025-02-24,1,GT,BOUMHELELBASSATINE,1,1,0.0,47.737,48.0
00194,2025-03-10,1,GT,BOUMHELELBASSATINE,1,1,0.0,24.548,24.0
00194,2025-03-11,2,GT,BOUMHELELBASSATINE,1,1,0.0,116.363,5.0
00194,2025-03-25,2,GT,BOUMHELELBASSATINE,1,1,0.0,22.218,12.0
00194,2025-04-22,2,GT,BOUMHELELBASSATINE,1,1,0.0,26.236,24.0
00194,2025-05-13,2,GT,BOUMHELELBASSATINE,1,1,0.0,24.349,1.0
00194,2025-05-27,2,GT,BOUMHELELBASSATINE,1,1,0.0,24.004,24.0
00194,2025-06-24,2,GT,BOUMHELELBASSATINE,1,1,0.0,27.616,24.0
00194,2025-07-08,2,GT,BOUMHELELBASSATINE,1,1,0.0,61.216,1.0
00194,2025-08-12,2,GT,BOUMHELELBASSATINE,1,1,0.0,140.222,64.0
00194,2025-09-30,2,GT,BOUMHELELBASSATINE,1,1,0.0,57.097,24.0
00194,2025-10-21,2,GT,BOUMHELELBASSATINE,1,1,0.0,189.546,48.0
00194,2025-11-11,2,GT,BOUMHELELBASSATINE,1,1,0.0,37.676,24.0
00194,2025-11-25,2,GT,BOUMHELELBASSATINE,1,1,0.0,67.863,1.0
00194,2025-12-02,2,GT,BOUMHELELBASSATINE,1,1,0.0,339.09000000000003,50.0
00194,2025-12-09,2,GT,BOUMHELELBASSATINE,1,1,0.0,57.097,24.0
00194,2025-12-16,2,GT,BOUMHELELBASSATINE,1,1,0.0,48.591,1.0
00194,2025-12-23,2,GT,BOUMHELELBASSATINE,1,1,0.0,42.975,1.0
00194,2025-12-30,2,GT,BOUMHELELBASSATINE,1,1,0.0,161.302,25.0
00194,2026-01-08,4,GT,BOUMHELELBASSATINE,1,1,0.0,16.187,24.0
00194,2026-02-19,4,GT,BOUMHELELBASSATINE,1,1,0.0,38.153,24.0
00194,2026-03-12,4,GT,BOUMHELELBASSATINE,1,1,0.0,23.699,24.0
00194,2026-04-09,4,GT,BOUMHELELBASSATINE,1,1,0.0,38.153,24.0
00194,2026-05-21,4,GT,BOUMHELELBASSATINE,1,1,0.0,38.153,24.0
00194,2026-06-18,4,GT,BOUMHELELBASSATINE,1,1,0.0,19.332,1.0
00194,2026-07-02,4,GT,BOUMHELELBASSATINE,1,1,0.0,38.153,24.0
00194,2026-07-09,4,GT,BOUMHELELBASSATINE,1,1,0.0,28.054,1.0
00194,2026-08-06,4,GT,BOUMHELELBASSATINE,1,1,0.0,38.779,24.0
00194,2026-08-27,4,GT,BOUMHELELBASSATINE,1,1,0.0,38.779,24.0
00194,2026-09-03,4,GT,BOUMHELELBASSATINE,1,1,0.0,38.375,24.0
00194,2026-09-10,4,GT,BOUMHELELBASSATINE,1,1,0.0,38.375,24.0
00194,2026-09-17,4,GT,BOUMHELELBASSATINE,1,1,0.0,106.425,24.0
00194,2026-09-24,4,GT,BOUMHELELBASSATINE,1,1,0.0,135.456,48.0
00194,2026-10-08,4,GT,BOUMHELELBASSATINE,1,1,0.0,111.55,25.0
00194,2026-10-15,4,GT,BOUMHELELBASSATINE,1,1,0.0,38.375,24.0
00194,2026-10-22,4,GT,BOUMHELELBASSATINE,1,1,0.0,52.797,1.0
00194,2026-11-12,4,GT,BOUMHELELBASSATINE,1,1,0.0,21.119,1.0
00194,2026-11-19,4,GT,BOUMHELELBASSATINE,1,1,0.0,38.375,24.0
00194,2026-12-09,3,GT,BOUMHELELBASSATINE,1,1,0.0,42.213,24.0
00194,2026-12-24,4,GT,BOUMHELELBASSATINE,1,1,0.0,33.501,1.0
00195,2025-01-07,2,GT,BOUMHELELBASSATINE,1,1,0.0,144.102,48.0
00195,2025-01-12,0,GT,BOUMHELELBASSATINE,1,1,0.0,84.48,2.0
00195,2025-02-03,1,GT,BOUMHELELBASSATINE,1,1,0.0,116.088,1.0
00195,2025-02-11,2,GT,BOUMHELELBASSATINE,1,1,0.0,103.124,2.0
00195,2025-02-25,2,GT,BOUMHELELBASSATINE,1,1,0.0,136.898,48.0
00195,2025-03-03,1,GT,BOUMHELELBASSATINE,1,1,0.0,620.494,144.0
00195,2025-03-18,2,GT,BOUMHELELBASSATINE,1,1,0.0,141.896,48.0
00195,2025-03-25,2,GT,BOUMHELELBASSATINE,1,1,0.0,22.218,12.0
00195,2025-05-27,2,GT,BOUMHELELBASSATINE,1,1,0.0,24.004,24.0
00195,2025-06-24,2,GT,BOUMHELELBASSATINE,1,1,0.0,50.494,24.0
00195,2025-07-01,2,GT,BOUMHELELBASSATINE,1,1,0.0,19.617,40.0
00195,2025-08-12,2,GT,BOUMHELELBASSATINE,1,1,0.0,50.494,24.0
00195,2025-08-19,2,GT,BOUMHELELBASSATINE,1,1,0.0,50.494,24.0
00195,2025-08-26,2,GT,BOUMHELELBASSATINE,1,1,0.0,30.037,1.0
00195,2025-09-09,2,GT,BOUMHELELBASSATINE,1,1,0.0,27.616,24.0
00195,2025-09-30,2,GT,BOUMHELELBASSATINE,1,1,0.0,65.668,12.0
00195,2025-10-07,2,GT,BOUMHELELBASSATINE,1,1,0.0,28.814,6.0
00195,2025-11-19,3,GT,BOUMHELELBASSATINE,1,1,0.0,37.676,24.0
00195,2025-11-25,2,GT,BOUMHELELBASSATINE,1,1,0.0,57.097,24.0
00195,2025-12-02,2,GT,BOUMHELELBASSATINE,1,1,0.0,57.097,24.0
00195,2026-01-08,4,GT,BOUMHELELBASSATINE,1,1,0.0,40.395,24.0
00195,2026-01-29,4,GT,BOUMHELELBASSATINE,1,1,0.0,25.092,24.0
00195,2026-02-05,4,GT,BOUMHELELBASSATINE,1,1,0.0,40.395,24.0
00195,2026-03-05,4,GT,BOUMHELELBASSATINE,1,1,0.0,38.153,24.0
00195,2026-04-02,4,GT,BOUMHELELBASSATINE,1,1,0.0,38.153,24.0
00195,2026-04-30,4,GT,BOUMHELELBASSATINE,1,1,0.0,38.153,24.0
00195,2026-05-21,4,GT,BOUMHELELBASSATINE,1,1,0.0,343.38,73.0
00195,2026-06-04,4,GT,BOUMHELELBASSATINE,1,1,0.0,77.33,2.0
00195,2026-06-11,4,GT,BOUMHELELBASSATINE,1,1,0.0,27.238,1.0
00195,2026-07-09,4,GT,BOUMHELELBASSATINE,1,1,0.0,19.332,1.0
00195,2026-08-06,4,GT,BOUMHELELBASSATINE,1,1,0.0,132.034,25.0
00195,2026-09-03,4,GT,BOUMHELELBASSATINE,1,1,0.0,38.375,24.0
00195,2026-09-10,4,GT,BOUMHELELBASSATINE,1,1,0.0,124.426,48.0
00195,2026-09-24,4,GT,BOUMHELELBASSATINE,1,1,0.0,81.373,2.0
00195,2026-10-01,4,GT,BOUMHELELBASSATINE,1,1,0.0,17.4,1.0
00195,2026-10-08,4,GT,BOUMHELELBASSATINE,1,1,0.0,124.426,48.0
00195,2026-10-15,4,GT,BOUMHELELBASSATINE,1,1,0.0,20.488,1.0
00195,2026-11-12,4,GT,BOUMHELELBASSATINE,1,1,0.0,124.426,48.0
00195,2026-11-19,4,GT,BOUMHELELBASSATINE,1,1,0.0,38.375,24.0
00195,2026-12-03,4,GT,BOUMHELELBASSATINE,1,1,0.0,248.106,49.0
00195,2026-12-09,3,GT,BOUMHELELBASSATINE,1,1,0.0,84.48,2.0
00196,2025-01-14,2,GT,BOUMHELELBASSATINE,1,1,0.0,26.236,24.0
00196,2025-02-11,2,GT,BOUMHELELBASSATINE,1,1,0.0,52.367,12.0
00196,2025-03-11,2,GT,BOUMHELELBASSATINE,1,1,0.0,46.545,2.0
00196,2025-03-31,1,GT,BOUMHELELBASSATINE,1,1,0.0,24.349,1.0
00196,2025-04-08,2,GT,BOUMHELELBASSATINE,1,1,0.0,34.688,2.0
00196,2025-05-06,2,GT,BOUMHELELBASSATINE,1,1,0.0,20.275,24.0
00196,2025-05-13,2,GT,BOUMHELELBASSATINE,1,1,0.0,25.247,12.0
00196,2026-01-22,4,GT,BOUMHELELBASSATINE,1,1,0.0,40.395,24.0
00196,2026-06-18,4,GT,BOUMHELELBASSATINE,1,1,0.0,72.634,1.0
00196,2026-08-06,4,GT,BOUMHELELBASSATINE,1,1,0.0,38.779,24.0
00196,2026-09-03,4,GT,BOUMHELELBASSATINE,1,1,0.0,107.609,6.0
00196,2026-09-17,4,GT,BOUMHELELBASSATINE,1,1,0.0,17.4,1.0
00196,2026-10-22,4,GT,BOUMHELELBASSATINE,1,1,0.0,34.798,2.0
00197,2025-02-11,2,GT,BOUMHELELBASSATINE,1,1,0.0,42.213,24.0
00197,2025-03-25,2,GT,BOUMHELELBASSATINE,1,1,0.0,75.188,1.0
00197,2025-04-08,2,GT,BOUMHELELBASSATINE,1,1,0.0,26.236,24.0
00197,2025-04-22,2,GT,BOUMHELELBASSATINE,1,1,0.0,26.236,24.0
00197,2025-05-06,2,GT,BOUMHELELBASSATINE,1,1,0.0,27.616,24.0
00197,2025-05-13,2,GT,BOUMHELELBASSATINE,1,1,0.0,25.247,12.0
00197,2025-07-15,2,GT,BOUMHELELBASSATINE,1,1,0.0,27.616,24.0
00197,2026-04-30,4,GT,BOUMHELELBASSATINE,1,1,0.0,38.153,24.0
00197,2026-10-15,4,GT,BOUMHELELBASSATINE,1,1,0.0,68.592,2.0
00197,2026-10-22,4,GT,BOUMHELELBASSATINE,1,1,0.0,17.4,1.0
00198,2026-01-09,5,SE,,1,1,0.0,200.13299999999998,3.0
00198,2026-01-13,2,SE,,1,1,0.0,264.67499999999995,18.0
00198,2026-01-20,2,SE,,1,1,0.0,161.582,48.0
00198,2026-01-27,2,SE,,1,1,0.0,1022.734,19.0
00198,2026-02-03,2,SE,,1,1,0.0,1786.625,75.0
00198,2026-02-11,3,SE,,1,1,0.0,366.801,26.0
00198,2026-02-22,0,SE,,1,1,0.0,78.537,2.0
00198,2026-02-24,2,SE,,1,1,0.0,38.153,24.0
00198,2026-03-03,2,SE,,1,1,0.0,26.576,1.0
00198,2026-03-04,3,SE,,1,1,0.0,1835.115,92.0
00198,2026-03-11,3,SE,,1,1,0.0,284.522,8.0
00198,2026-03-17,2,SE,,1,1,0.0,1109.94,32.0
00198,2026-03-24,2,SE,,1,1,0.0,212.174,2.0
00198,2026-03-31,2,SE,,1,1,0.0,4166.321999999999,45.0
00198,2026-04-07,2,SE,,1,1,0.0,150.55,25.0
00198,2026-04-14,2,SE,,1,1,0.0,38.153,24.0
00198,2026-04-24,5,SE,,1,1,0.0,150.124,49.0
00198,2026-04-28,2,SE,,1,1,0.0,6989.899999999999,80.0
00198,2026-05-08,5,SE,,1,1,0.0,6053.079999999999,192.0
00198,2026-05-12,2,SE,,1,1,0.0,286.912,2.0
00198,2026-05-26,2,SE,,1,1,0.0,635.736,75.0
00198,2026-06-01,1,SE,,1,1,0.0,225.138,24.0
00198,2026-06-16,2,SE,,1,1,0.0,2190.438,163.0
00198,2026-06-25,4,SE,,1,1,0.0,669.735,4.0
00198,2026-06-30,2,SE,,1,1,0.0,106.087,1.0
00198,2026-07-05,0,SE,,1,1,0.0,343.006,7.0
00198,2026-07-09,4,SE,,1,1,0.0,116.46,2.0
00198,2026-08-04,2,SE,,1,1,0.0,642.483,51.0
00198,2026-08-13,4,SE,,1,1,0.0,1472.744,6.0
00198,2026-08-25,2,SE,,1,1,0.0,1511.272,57.0
00198,2026-09-03,4,SE,,1,1,0.0,61.993,1.0
00198,2026-09-08,2,SE,,1,1,0.0,4698.04,57.0
00198,2026-09-15,2,SE,,1,1,0.0,338.654,2.0
00198,2026-09-22,2,SE,,1,1,0.0,660.804,74.0
00198,2026-09-29,2,SE,,1,1,0.0,936.632,27.0
00198,2026-10-06,2,SE,,1,1,0.0,506.562,36.0
00198,2026-10-13,2,SE,,1,1,0.0,2292.616,78.0
00198,2026-10-20,2,SE,,1,1,0.0,106.425,24.0
00198,2026-10-27,2,SE,,1,1,0.0,3866.1420000000003,130.0
00198,2026-11-10,2,SE,,1,1,0.0,1071.896,73.0
00198,2026-11-17,2,SE,,1,1,0.0,19493.708,41.0
