client_code,famille_code,qte_moyenne
00195,CHAMALLOWS,6.0
00195,FRESHACTIONCUP,1.0
00195,GAUFRETTELINGOT,32.0
00195,HAPPYCOLASOURFRESH,12.0
00195,KAT KAT TAT,1.0
00195,KINDER,1.0
00195,MENTOSBLISTERWHITEGUM,2.0
00195,TICTAC,1.0
00196,BISKREMCACAO,24.0
00196,BISKREMDUO,18.0
00196,CC070106,1.0
00196,CHAMALLOWS,12.0
00196,FRESHACTIONCUP,1.3333333333333333
00196,GAUFRETTELINGOT,8.666666666666666
00196,KINDER,2.0
00196,NUTELLA,6.0
00197,BISKREMCACAO,24.0
00197,BISKREMDUO,12.0
00197,FRESHACTIONCUP,1.0
00197,KAT KAT TAT,1.0
00197,KINDER,1.0
00197,TICTAC,1.0
00198,BISKREMCACAO,43.42857142857143
00198,BISKREMDUO,29.0
00198,CHAMALLOWS,25.666666666666668
00198,CHUPACHUPS,1.0
00198,DUPLO,1.0
00198,FILIFOLLY,1.0909090909090908
00198,FRESHACTIONCUP,1.6666666666666667
00198,FUNNYMIX,12.545454545454545
00198,GOLD-BEARS,6.0
00198,HAPPYCOLA,6.0
00198,HAPPYCOLASOURFRESH,10.333333333333334
00198,KAT KAT TAT,1.0
00198,KINDER,1.368421052631579
00198,MENTOSROLLS 9P,1.5
00198,MENTOSROLLS14P,1.0
00198,MENTOSWHITEGUM,1.0
00198,MINIMENTOSJAR,1.0
00198,NUTELLA,5.625
00198,RANIFLOAT,48.0
00198,ROCHERS,2.3333333333333335
00198,ROULETTE,1.5
00198,TICTAC,1.1428571428571428
00198,WORMS,12.0
00199,BISKREMCACAO,35.75
00199,BISKREMDUO,27.0
00199,CHAMALLOWS,36.0
00199,CHUPACHUPS,1.5
00199,KINDER,1.3333333333333333
00199,MENTOS3DFINSEAL,1.0
00199,TICTAC,2.0
00200,Alpenliebe,1.0
00200,BERRIES,8.0
00200,BISKREMCACAO,36.0
00200,BISKREMDUO,36.0
00200,CC070106,1.6666666666666667
00200,CH CH BIG BABOL,4.0
00200,CHAMALLOWS,17.0
00200,CHCHXXL,1.5
00200,CHUPACHUPS,1.3333333333333333
00200,FILIFOLLY,1.2
00200,FUNNYMIX,4.0
00200,HAPPYCOLASOURFRESH,5.0
00200,KINDER,1.0625
00200,MENTOS3DFINSEAL,1.3333333333333333
00200,MENTOSBLISTERWHITEGUM,1.25
00200,NUTELLA,7.0
00200,RAFAELLO,1.0
00200,RANIFLOAT,24.0
00200,ROCHERS,1.0
00200,ROULETTE,1.3333333333333333
00200,TICTAC,1.125
00201,BISKREMCACAO,22.0
00201,BISKREMDUO,24.0
00201,CC070106,1.0
00201,CHUPACHUPS,1.0
00201,FRESHACTIONCUP,1.5
00201,GAUFRETTELINGOT,1.0
00201,KINDER,1.0
00201,MENTOS3DFINSEAL,1.0
00201,MENTOSBLISTERWHITEGUM,1.0
00201,NUTELLA,3.5
00201,RANIFLOAT,24.0
00201,TICTAC,1.0
00202,BISKREMDUO,12.0
00202,CHAMALLOWS,12.0
00202,FRESHACTIONCUP,1.0
00202,MENTOS3DFINSEAL,1.0
00202,MENTOSROLLS14P,1.0
00202,MINIMENTOSJAR,1.0
00202,NUTELLA,1.0
00202,ROULETTE,1.0
00203,Alpenliebe,1.0
00203,BISKREMCACAO,26.823529411764707
00203,BISKREMDUO,36.0
00203,CC070106,1.0
00203,CH CH BIG BABOL,1.0
00203,CHAMALLOWS,21.0
00203,CHUPACHUPS,1.0
00203,FRESHACTIONCUP,1.1428571428571428
00203,GAUFRETTELINGOT,11.2
00203,KAT KAT TAT,1.0
00203,KINDER,1.0
00203,Mc vities,3.0
00203,MENTOSBLISTERWHITEGUM,1.0
00203,MENTOSROLLS14P,2.0
00203,MENTOSWHITEGUM,1.0
00203,MINIMENTOSJAR,1.0
00203,NUTELLA,4.0
00203,RANIFLOAT,48.0
00203,ROULETTE,1.0833333333333333
00203,TICTAC,1.1428571428571428
00204,Alpenliebe,1.0
00204,BISKREMCACAO,29.333333333333332
00204,BISKREMDUO,27.428571428571427
00204,CC070106,1.0
00204,KINDER,1.0
00204,MENTOSBLISTERWHITEGUM,1.0
00204,MENTOSROLLS14P,1.0
00204,NUTELLA,1.0
00204,ROULETTE,1.0
00204,TICTAC,1.0
00205,Alpenliebe,1.0
00205,BISKREMCACAO,24.0
00205,BISKREMDUO,21.0
00205,CH CH BIG BABOL,1.0
00205,CHUPACHUPS,1.0
00205,FRESHACTIONCUP,1.0
00205,GAUFRETTELINGOT,24.0
00205,KINDER,1.6428571428571428
00205,MENTOSBLISTERWHITEGUM,1.0
00205,MENTOSROLLS14P,1.0
00205,MENTOSWHITEGUM,1.6666666666666667
00205,MINIMENTOSJAR,1.0
00205,NUTELLA,1.0
00205,RAFAELLO,1.0
00205,RANIFLOAT,24.0
00205,ROULETTE,1.0
00205,TICTAC,1.0
00207,Alpenliebe,1.0
00207,BISKREMCACAO,24.0
00207,BISKREMDUO,24.0
00207,KINDER,1.1666666666666667
00207,MENTOSROLLS14P,1.0
00207,NUTELLA,5.0
00207,TICTAC,1.0
00208,BERRIES,2.0
00208,BISKREMCACAO,29.333333333333332
00208,BISKREMDUO,45.0
00208,CHAMALLOWS,15.0
00208,FRESHACTIONCUP,1.5
00208,FUNNYMIX,2.0
00208,HAPPYCOLASOURFRESH,2.0
00208,KINDER,1.0
00208,MENTOS3DFINSEAL,1.0
00208,MENTOSBLISTERWHITEGUM,1.5
00208,MENTOSROLLS14P,1.0
00208,MENTOSWHITEGUM,1.0
00208,MINIMENTOSJAR,1.0
00208,NUTELLA,4.0
00208,RANIFLOAT,24.0
00208,ROCHERS,1.0
00208,ROULETTE,1.0
00208,TICTAC,1.0
00208,WORMS,2.0
00209,BISKREMCACAO,24.0
00209,BISKREMDUO,18.0
00209,CHUPACHUPS,1.0
00209,GAUFRETTELINGOT,24.0
00209,KINDER,1.1666666666666667
00209,MENTOSBLISTERWHITEGUM,1.0
00209,MINIMENTOSJAR,1.0
00209,RANIFLOAT,24.0
00209,TICTAC,1.0
00213,Alpenliebe,1.0
00213,BISKREMCACAO,24.0
00213,BISKREMDUO,24.0
00213,GAUFRETTELINGOT,1.0
00213,KINDER,1.25
00214,Alpenliebe,1.0
00214,BISKREMCACAO,32.17857142857143
00214,BISKREMDUO,33.0
00214,BONBON FRUIT,1.0
00214,CC070106,1.0
00214,CH CH BIG BABOL,1.0
00214,CHAMALLOWS,10.0
00214,CHCHXXL,1.0
00214,CHUPACHUPS,1.0
00214,FRESHACTIONCUP,1.0
00214,GAUFRETTELINGOT,24.0
00214,KINDER,1.0303030303030303
00214,MENTOS3DFINSEAL,1.0
00214,MENTOSBLISTERWHITEGUM,1.0
00214,MENTOSROLLS 9P,1.0
00214,MINIMENTOSJAR,1.0
00214,NUTELLA,1.7142857142857142
00214,RANIFLOAT,24.0
00214,ROCHERS,1.0
00214,ROULETTE,1.0
00214,TICTAC,1.0
00215,BISKREMCACAO,78.54545454545455
00215,BISKREMDUO,76.8
00215,GAUFRETTELINGOT,1.25
00215,KINDER,1.8
00215,MENTOSROLLS14P,1.0
00215,MINIMENTOSJAR,1.0
00215,NUTELLA,6.333333333333333
00215,RANIFLOAT,24.0
00215,ROCHERS,1.0
00215,TICTAC,1.0
00216,Alpenliebe,1.0
00216,BISKREMDUO,72.0
00216,FRESHACTIONCUP,1.0
00216,KINDER,1.0
00217,Alpenliebe,1.0
00217,BISKREMCACAO,30.545454545454547
00217,BISKREMDUO,30.857142857142858
00217,BONBON FRUIT,1.0
00217,CH CH BIG BABOL,1.0
00217,CHAMALLOWS,9.0
00217,CHCHXXL,1.0
00217,CHUPACHUPS,1.0
00217,FRESHACTIONCUP,1.0
00217,FUNNYMIX,12.0
00217,HEINZ,1.0
00217,KINDER,1.0
00217,MENTOS3DFINSEAL,1.0
00217,MENTOSBLISTERWHITEGUM,1.6666666666666667
00217,MENTOSROLLS 9P,1.0
00217,MENTOSROLLS14P,1.0
00217,NUTELLA,2.75
00217,ROCHERS,1.0
00217,ROULETTE,1.0
00217,TICTAC,1.0
00219,BISKREMCACAO,24.0
00219,BISKREMDUO,24.0
00219,CHAMALLOWS,12.0
00219,CHCHXXL,1.0
00219,FILIFOLLY,1.0
00219,GAUFRETTELINGOT,1.0
00219,KINDER,1.0714285714285714
00219,MENTOSBLISTERWHITEGUM,1.0
00219,NUTELLA,6.0
00219,RANIFLOAT,24.0
00219,TICTAC,1.0
00220,BISKREMCACAO,24.0
00221,Alpenliebe,1.0
00221,BISKREMCACAO,28.8
00221,CHAMALLOWS,12.0
00221,FRESHACTIONCUP,1.0
00221,KINDER,1.0
00221,TICTAC,1.0
00223,BISKREMCACAO,24.0
00223,MENTOSBLISTERWHITEGUM,1.0
00223,MENTOSROLLS 9P,2.0
00223,TICTAC,1.0
00225,BISKREMCACAO,24.0
00225,CHAMALLOWS,12.0
00225,GAUFRETTELINGOT,1.0
00225,KINDER,1.0
00225,MENTOSROLLS 9P,2.0
00225,MENTOSWHITEGUM,2.0
00225,RANIFLOAT,24.0
00225,ROULETTE,1.0
00226,GAUFRETTELINGOT,24.0
00226,RANIFLOAT,24.0
00227,Alpenliebe,1.0
00227,BISKREMCACAO,39.0
00227,BISKREMDUO,48.0
00227,CC070106,1.0
00227,CH CH BIG BABOL,1.0
00227,CHUPACHUPS,2.25
00227,FRESHACTIONCUP,1.0
00227,GAUFRETTELINGOT,24.0
00227,KINDER,1.0
00227,MENTOSBLISTERWHITEGUM,1.0
00227,MENTOSROLLS 9P,1.0
00227,MENTOSROLLS14P,1.0
00227,MINIMENTOSJAR,1.0
00227,ROULETTE,2.25
00227,TICTAC,1.0
00228,Alpenliebe,1.0
00228,BISKREMCACAO,27.076923076923077
00228,BISKREMDUO,25.41176470588235
00228,CC070106,1.0
00228,CH CH BIG BABOL,1.0
00228,CHCHXXL,1.0
00228,FRESHACTIONCUP,1.0
00228,GAUFRETTELINGOT,1.0
00228,KINDER,1.0
00228,MENTOSBLISTERWHITEGUM,1.0
00228,MENTOSROLLS14P,1.0
00228,NUTELLA,1.0
00228,ROCHERS,1.0
00228,ROULETTE,1.0
00228,TICTAC,1.0
00229,Alpenliebe,1.0
00229,BERRIES,24.0
00229,BISKREMCACAO,25.142857142857142
00229,BISKREMDUO,24.0
00229,CC070106,1.0
00229,CHAMALLOWS,16.8
00229,CHUPACHUPS,1.0
00229,FILIFOLLY,1.0
00229,FUNNYMIX,5.5
00229,GOLD-BEARS,5.333333333333333
00229,HAPPYCHERRIES,6.0
00229,HAPPYCOLA,5.0
00229,KAT KAT TAT,1.0
00229,KINDER,1.08
00229,MENTOSBLISTERWHITEGUM,1.0
00229,MENTOSWHITEGUM,1.0
00229,MINIMENTOSJAR,1.0
00229,NUTELLA,3.3333333333333335
00229,RANIFLOAT,24.0
00229,ROULETTE,1.0
00230,GAUFRETTELINGOT,28.666666666666668
00230,KINDER,1.0
00231,BERRIES,5.0
00231,BISKREMCACAO,24.0
00231,BISKREMDUO,32.0
00231,BONBON FRUIT,1.0
00231,CH CH BIG BABOL,1.3333333333333333
00231,CHAMALLOWS,15.571428571428571
00231,CHUPACHUPS,1.6666666666666667
00231,FRESHACTIONCUP,1.0
00231,FUNNYMIX,7.375
00231,GAUFRETTELINGOT,40.0
00231,GOLD-BEARS,1.0
00231,HAPPYCHERRIES,3.0
00231,HAPPYCOLA,3.0
00231,HAPPYCOLASOURFRESH,9.75
00231,KINDER,1.894736842105263
00231,MENTOSBLISTERWHITEGUM,1.0
00231,MENTOSROLLS14P,1.0
00231,MENTOSWHITEGUM,1.0
00231,NUTELLA,2.0
00231,RANIFLOAT,24.0
00231,ROULETTE,1.5
00231,TAGADA,9.0
00231,TICTAC,1.0
00231,WORMS,8.333333333333334
00232,CHAMALLOWS,12.0
00232,GAUFRETTELINGOT,32.0
00232,KINDER,1.0
00232,NUTELLA,7.470588235294118
00232,PHANTASIA,9.0
00232,RANIFLOAT,24.0
00232,ROULETTE,1.0
00232,WORMS,1.0
00233,Alpenliebe,1.8333333333333333
00233,BERRIES,5.5
00233,BISKREMCACAO,27.692307692307693
00233,BISKREMDUO,28.8
00233,CC070106,1.0
00233,CH CH BIG BABOL,1.3846153846153846
00233,CHAMALLOWS,13.3
00233,CHCHXXL,1.0
00233,CHUPACHUPS,2.6842105263157894
00233,DUPLO,1.0
00233,FILIFOLLY,1.0
00233,FRESHACTIONCUP,1.0
00233,FUNNYMIX,7.857142857142857
00233,GAUFRETTELINGOT,24.0
00233,GOLD-BEARS,5.0
00233,HAPPYCHERRIES,5.0
00233,HAPPYCOLA,5.0
00233,HAPPYCOLASOURFRESH,7.833333333333333
00233,HEINZ,2.0
00233,KAT KAT TAT,1.0
00233,KINDER,1.434782608695652
00233,MENTOSBLISTERWHITEGUM,1.6111111111111112
00233,MENTOSROLLS 9P,1.5
00233,MENTOSROLLS14P,1.0
00233,MINIMENTOSJAR,1.0
00233,NUTELLA,1.4736842105263157
00233,ROCHERS,1.0
00233,ROULETTE,1.0
00233,TICTAC,1.1304347826086956
00233,WORMS,7.833333333333333
00234,Alpenliebe,1.0
00234,BERRIES,24.0
00234,BISKREMCACAO,24.0
00234,BISKREMDUO,24.0
00234,BONBON FRUIT,1.0
00234,CC070106,1.0
00234,CHCHXXL,1.0
00234,CHUPACHUPS,1.25
00234,FILIFOLLY,1.0
00234,FRESHACTIONCUP,1.0
00234,FUNNYMIX,24.0
00234,GAUFRETTELINGOT,13.142857142857142
00234,GOLD-BEARS,30.0
00234,HAPPYCOLA,30.0
00234,HAPPYCOLASOURFRESH,12.0
00234,KINDER,1.1481481481481481
00234,MENTOS3DFINSEAL,1.4
00234,MENTOSBLISTERWHITEGUM,1.5
00234,MENTOSROLLS 9P,1.0
00234,MENTOSROLLS14P,1.2
00234,MENTOSWHITEGUM,2.0
00234,MINIMENTOSJAR,1.0
00234,NUTELLA,13.8
00234,ROULETTE,1.2727272727272727
00234,TICTAC,1.5
00235,BERRIES,2.0
00235,CHAMALLOWS,1.0
00235,FUNNYMIX,2.0
00235,KINDER,1.0
00235,MENTOSROLLS14P,1.0
00235,MINIMENTOSJAR,1.0
00235,PHANTASIA,2.0
00235,WORMS,2.0
00236,Alpenliebe,1.0
00236,BISKREMCACAO,24.0
00236,BISKREMDUO,24.0
00236,CHAMALLOWS,7.5
00236,CHUPACHUPS,1.0
00236,FILIFOLLY,1.0
00236,FRESHACTIONCUP,1.1666666666666667
00236,FUNNYMIX,3.0
00236,GOLD-BEARS,3.0
00236,HAPPYCOLA,3.0
00236,KAT KAT TAT,1.0
00236,KINDER,1.0
00236,MINIMENTOSJAR,1.0
00236,NUTELLA,1.0
00236,ROULETTE,1.0
00236,TICTAC,1.0
00237,BISKREMCACAO,30.0
00237,BISKREMDUO,33.6
00237,CH CH BIG BABOL,1.0
00237,CHAMALLOWS,14.4
00237,CHUPACHUPS,1.0
00237,FILIFOLLY,1.0
00237,FRESHACTIONCUP,1.0
00237,FUNNYMIX,5.0
00237,GOLD-BEARS,5.0
00237,HAPPYCOLASOURFRESH,5.0
00237,KINDER,1.0714285714285714
00237,MENTOS3DFINSEAL,1.0
00237,MENTOSBLISTERWHITEGUM,1.0
00237,MENTOSROLLS14P,1.0
00237,MENTOSWHITEGUM,1.0
00237,MINIMENTOSJAR,1.0
00237,NUTELLA,3.6666666666666665
00237,ROULETTE,1.0
00237,TICTAC,1.3333333333333333
00238,KINDER,1.0
00239,Alpenliebe,2.0
00239,BISKREMCACAO,24.0
00239,BISKREMDUO,24.0
00239,CHUPACHUPS,1.0
00239,FILIFOLLY,1.0
00239,FRESHACTIONCUP,1.0
00239,FUNNYMIX,7.0
00239,GOLD-BEARS,3.0
00239,HAPPYCHERRIES,2.0
00239,HAPPYCOLA,12.0
00239,KINDER,1.0
00239,MINIMENTOSJAR,1.0
00239,NUTELLA,5.0
00239,RANIFLOAT,24.0
00239,ROULETTE,1.3333333333333333
00240,CHAMALLOWS,7.0
00240,KINDER,1.0
00240,ROCHERS,1.0
00241,Alpenliebe,1.0
00241,BISKREMCACAO,24.0
00241,CC070106,1.0
00241,CHCHXXL,1.0
00241,FILIFOLLY,1.0
00241,FRESHACTIONCUP,1.0
00241,KAT KAT TAT,1.0
00241,KINDER,1.0
00241,NUTELLA,3.0
00242,Alpenliebe,1.0
00242,BERRIES,4.0
00242,BISKREMCACAO,24.0
00242,CHAMALLOWS,10.166666666666666
00242,CHCHXXL,1.0
00242,FUNNYMIX,2.5
00242,GAUFRETTELINGOT,16.0
00242,GOLD-BEARS,4.0
00242,HAPPYCHERRIES,2.0
00242,HAPPYCOLA,3.3333333333333335
00242,HAPPYCOLASOURFRESH,1.0
00242,HARIBO,4.0
00242,KINDER,1.0
00242,MIXSTRIPEASSORTIMENT,1.0
00242,NUTELLA,1.0
00242,PHANTASIA,4.5
00242,ROCHERS,3.0
00242,TEETH,3.5
00242,WORMS,4.333333333333333
00243,Alpenliebe,5.0
00243,GAUFRETTELINGOT,20.0
00243,KAT KAT TAT,1.0
00243,MENTOSROLLS 9P,1.0
00244,CHAMALLOWS,1.0
00245,CH CH BIG BABOL,1.0
00245,FUNNYMIX,2.0
00245,HAPPYCOLASOURFRESH,2.0
00245,ROCHERS,1.0
00246,Alpenliebe,2.0
00246,BERRIES,6.25
00246,BISKREMCACAO,28.5
00246,BISKREMDUO,24.0
00246,BONBON FRUIT,1.0
00246,CH CH BIG BABOL,1.0
00246,CHAMALLOWS,14.5
00246,CHCHXXL,1.0
00246,CHUPACHUPS,1.5
00246,DUPLO,1.0
00246,FILIFOLLY,1.0
00246,FUNNYMIX,8.75
00246,GOLD-BEARS,12.333333333333334
00246,HAPPYCHERRIES,11.4
00246,HAPPYCOLA,11.833333333333334
00246,HAPPYCOLASOURFRESH,11.4
00246,HARIBO,11.0
00246,HEINZ,3.0
00246,KINDER,3.3684210526315788
00246,MENTOSBLISTERWHITEGUM,1.0
00246,MENTOSROLLS 9P,1.0
00246,MENTOSROLLS14P,1.0
00246,MIXSTRIPEASSORTIMENT,1.5
00246,NUTELLA,7.1
00246,PHANTASIA,9.2
00246,RAFAELLO,4.0
00246,ROCHERS,2.0
00246,ROULETTE,1.0
00246,TEETH,5.0
00246,TICTAC,1.6
00246,WORMS,5.2
00248,BISKREMCACAO,24.0
00249,Alpenliebe,1.0
00249,BISKREMCACAO,48.0
00249,BISKREMDUO,12.0
00249,CHAMALLOWS,12.0
00249,GAUFRETTELINGOT,24.0
00249,KINDER,1.0
00249,MENTOS3DFINSEAL,1.0
00249,MENTOSWHITEGUM,2.0
00249,MINIMENTOSJAR,1.0
00252,Alpenliebe,1.0
00252,BISKREMCACAO,48.0
00252,BISKREMDUO,18.0
00252,KINDER,1.1666666666666667
00252,ROCHERS,1.0
00253,Alpenliebe,1.0
00253,BISKREMCACAO,24.0
00253,BISKREMDUO,18.0
00253,CHUPACHUPS,1.0
00253,FRESHACTIONCUP,1.0
00253,GAUFRETTELINGOT,1.5
00253,KAT KAT TAT,1.0
00253,KINDER,1.0
00253,NUTELLA,1.3333333333333333
00253,RANIFLOAT,24.0
00253,ROULETTE,1.0
00253,TICTAC,1.0
00255,BISKREMCACAO,24.0
00255,GAUFRETTELINGOT,1.5
00255,KAT KAT TAT,1.0
00255,KINDER,1.0
00255,MENTOSROLLS14P,1.0
00255,RANIFLOAT,24.0
00255,ROULETTE,1.0
00255,TICTAC,1.0
00256,Alpenliebe,1.0
00256,BISKREMCACAO,24.0
00256,BISKREMDUO,144.0
00256,CHUPACHUPS,1.0
00256,FILIFOLLY,1.0
00256,FRESHACTIONCUP,1.0
00256,GAUFRETTELINGOT,25.0
00256,KAT KAT TAT,1.0
00256,KINDER,1.0
00256,MINIMENTOSJAR,1.0
00256,NUTELLA,1.0
00256,RANIFLOAT,24.0
00256,ROCHERS,1.0
00256,ROULETTE,1.0
00257,Alpenliebe,1.0
00257,BISKREMCACAO,28.8
00257,GAUFRETTELINGOT,3.5
00257,KINDER,1.0
00257,NUTELLA,1.25
00257,RANIFLOAT,24.0
00257,ROULETTE,1.0
00258,Alpenliebe,1.0
00258,BISKREMCACAO,24.0
00258,BISKREMDUO,24.0
00258,CC070106,1.0
00258,CH CH BIG BABOL,1.0
00258,CHAMALLOWS,6.0
00258,CHUPACHUPS,1.0
00258,FILIFOLLY,1.0
00258,GAUFRETTELINGOT,1.4
00258,KAT KAT TAT,1.0
00258,KINDER,1.0
00258,NUTELLA,2.7142857142857144
00258,RAFAELLO,1.0
00258,RANIFLOAT,26.4
00258,ROCHERS,1.0
00258,ROULETTE,1.0
00259,BISKREMCACAO,24.0
00259,BISKREMDUO,24.0
00259,CHAMALLOWS,12.0
00259,GAUFRETTELINGOT,3.875
00259,KAT KAT TAT,1.0
00259,KINDER,1.0
00259,MINIMENTOSJAR,1.0
00259,ROULETTE,1.0
00259,TICTAC,1.0
00260,Alpenliebe,1.0
00260,FRESHACTIONCUP,1.0
00260,KINDER,1.0
00260,ROULETTE,1.0
00261,Alpenliebe,1.0
00261,BISKREMCACAO,24.0
00261,BISKREMDUO,16.0
00261,FILIFOLLY,1.0
00261,FRESHACTIONCUP,1.0
00261,GAUFRETTELINGOT,8.666666666666666
00261,KAT KAT TAT,1.2
00261,KINDER,1.0
00261,MENTOSBLISTERWHITEGUM,1.0
00261,MENTOSROLLS14P,1.0
00261,MINIMENTOSJAR,1.0
00261,NUTELLA,1.0
00261,RANIFLOAT,24.0
00262,CH CH BIG BABOL,1.0
00262,GAUFRETTELINGOT,60.0
00262,NUTELLA,1.0
00264,CHAMALLOWS,1.0
00264,CHUPACHUPS,1.0
00264,GAUFRETTELINGOT,41.333333333333336
00264,NUTELLA,1.0
00265,MENTOSROLLS 9P,1.0
00265,PHANTASIA,5.0
00266,BISKREMCACAO,24.0
00266,KINDER,1.0
00266,RANIFLOAT,24.0
00267,Alpenliebe,1.0
00267,BISKREMCACAO,24.0
00267,GAUFRETTELINGOT,1.0
00268,KINDER,1.0
00269,BISKREMCACAO,24.0
00269,BISKREMDUO,48.0
00269,GAUFRETTELINGOT,12.5
00269,KAT KAT TAT,1.0
00269,NUTELLA,1.5
00269,RANIFLOAT,24.0
00269,ROULETTE,1.0
00286,BISKREMDUO,24.0
00287,Alpenliebe,1.0
00287,BISKREMCACAO,24.0
00287,KINDER,1.0
00288,CH CH BIG BABOL,1.0
00288,GAUFRETTELINGOT,32.0
00288,KINDER,1.0
00288,NUTELLA,1.0
00289,Alpenliebe,1.0
00289,BISKREMCACAO,24.0
00289,BISKREMDUO,24.0
00289,CC070106,1.0
00289,CH CH BIG BABOL,2.0
00289,CHUPACHUPS,1.0
00289,FRESHACTIONCUP,1.0
00289,GAUFRETTELINGOT,28.666666666666668
00289,KINDER,1.0909090909090908
00289,MENTOSBLISTERWHITEGUM,1.0
00289,MENTOSROLLS14P,1.0
00289,MENTOSWHITEGUM,1.0
00289,NUTELLA,2.0
00289,ROCHERS,2.0
00289,ROULETTE,1.0
00289,TICTAC,1.0
00292,GAUFRETTELINGOT,24.0
00295,Alpenliebe,1.0
00295,BISKREMCACAO,24.0
00295,BISKREMDUO,30.0
00295,CC070106,1.0
00295,CHAMALLOWS,4.0
00295,DUPLO,1.0
00295,FILIFOLLY,1.0
00295,FRESHACTIONCUP,1.0
00295,GAUFRETTELINGOT,12.5
00295,KAT KAT TAT,1.0
00295,KINDER,1.0
00295,MINIMENTOSJAR,1.0
00295,RANIFLOAT,24.0
00295,ROULETTE,1.0
00298,Alpenliebe,1.0
00299,GAUFRETTELINGOT,1.0
00299,KINDER,1.0
004251,GAUFRETTELINGOT,20.0
004254,BISKREMCACAO,33.0
004254,BISKREMDUO,21.0
004254,GAUFRETTELINGOT,12.5
004254,KAT KAT TAT,1.0
004254,KINDER,1.0
004254,MENTOSBLISTERWHITEGUM,1.0
004254,NUTELLA,1.0
004254,RANIFLOAT,24.0
00462,BARBICAN,97.0
00462,BISKREMCACAO,24.0
00462,BISKREMDUO,24.0
00462,MENTOSBLISTERWHITEGUM,1.0
00462,MENTOSROLLS14P,1.0
00462,MENTOSWHITEGUM,1.0
00546,Alpenliebe,1.0
00546,BERRIES,12.0
00546,BISKREMCACAO,20.0
00546,BISKREMDUO,24.0
00546,BONBON FRUIT,1.0
00546,CC070106,1.0
00546,CH CH BIG BABOL,1.0
00546,CHAMALLOWS,9.666666666666666
00546,CHCHXXL,1.0
00546,CHUPACHUPS,1.0
00546,DUPLO,1.0
00546,FILIFOLLY,1.0
00546,FRESHACTIONCUP,1.25
00546,FUNNYMIX,4.5
00546,KAT KAT TAT,1.0
00546,KINDER,1.1111111111111112
00546,MENTOS3DFINSEAL,1.125
00546,MENTOSBLISTERWHITEGUM,1.0
00546,MENTOSPUREFRESHPB,1.0
00546,MENTOSROLLS14P,1.0
00546,MENTOSWHITEGUM,1.0
00546,MINIMENTOSJAR,1.0
00546,NUTELLA,1.6
00546,PHANTASIA,24.0
00546,RAFAELLO,1.0
00546,ROULETTE,1.0
00546,TEETH,22.0
00546,TICTAC,1.6666666666666667
00546,WORMS,1.0
006396,Alpenliebe,1.0
006396,BISKREMCACAO,24.0
006396,BISKREMDUO,24.0
006396,FRESHACTIONCUP,1.0
006396,GAUFRETTELINGOT,48.0
006396,KINDER,1.0
006396,NUTELLA,3.0
006396,RAFAELLO,1.0
006396,ROCHERS,1.0
006396,ROULETTE,1.0
006396,TICTAC,1.0
00677,Alpenliebe,1.0
00677,BERRIES,3.0
00677,BISKREMCACAO,39.567567567567565
00677,BISKREMDUO,37.714285714285715
00677,BONBON FRUIT,1.0
00677,CH CH BIG BABOL,1.0
00677,CHAMALLOWS,9.666666666666666
00677,CHCHXXL,1.0
00677,CHUPACHUPS,1.0
00677,DUPLO,1.0
00677,FILIFOLLY,1.0
00677,FUNNYMIX,3.5
00677,GAUFRETTELINGOT,45.10344827586207
00677,GOLD-BEARS,5.0
00677,HAPPYCHERRIES,2.5
00677,HAPPYCOLA,2.0
00677,HAPPYCOLASOURFRESH,2.0
00677,HARIBO,2.0
00677,HEINZ,2.0
00677,KAT KAT TAT,1.25
00677,KINDER,1.368421052631579
00677,Mc vities,2.3333333333333335
00677,MENTOS3DFINSEAL,1.0
00677,MENTOSBLISTERWHITEGUM,1.0
00677,MENTOSROLLS 9P,1.0
00677,MENTOSROLLS14P,1.0
00677,MENTOSWHITEGUM,1.0
00677,MIXSTRIPEASSORTIMENT,1.0
00677,NUTELLA,5.533333333333333
00677,PHANTASIA,2.3333333333333335
00677,RANIFLOAT,5.0
00677,ROCHERS,3.0
00677,ROULETTE,1.3333333333333333
00677,TEETH,2.0
00677,TICTAC,1.25
00677,WORMS,2.0
00756,Alpenliebe,1.0
00756,BERRIES,48.0
00756,CHAMALLOWS,24.0
00756,CHCHXXL,6.0
00756,CHUPACHUPS,6.5
00756,DUPLO,1.6666666666666667
00756,FILIFOLLY,1.0
00756,GOLD-BEARS,120.0
00756,HAPPYCHERRIES,42.0
00756,HAPPYCOLA,150.0
00756,KAT KAT TAT,2.0
00756,KINDER,3.3043478260869565
00756,MENTOS3DFINSEAL,2.5
00756,MENTOSBLISTERWHITEGUM,2.0
00756,MENTOSPUREFRESH,1.6
00756,MENTOSROLLS14P,1.0
00756,MENTOSWHITEGUM,1.3333333333333333
00756,MINIMENTOSJAR,1.0
00756,NUTELLA,24.22222222222222
00756,PHANTASIA,12.0
00756,RAFAELLO,2.0
00756,ROCHERS,6.071428571428571
00773,GAUFRETTELINGOT,24.0
00773,KAT KAT TAT,4.5
00773,KINDER,1.0
00795,BISKREMCACAO,24.0
00795,BISKREMDUO,24.0
00795,GAUFRETTELINGOT,1.0
00795,KINDER,1.0
00795,MENTOSBLISTERWHITEGUM,1.0
00831,BISKREMCACAO,24.0
00831,KINDER,1.0
